snapped_at,price,market_cap,total_volume
2018-06-07 00:00:00 UTC,7605.58 ,129898428226.35 ,1562705992.38 
2018-06-08 00:00:00 UTC,7613.78 ,130052073722.89 ,1459894514.23 
2018-06-09 00:00:00 UTC,7561.17 ,129167113170.95 ,1362045102.42 
2018-06-10 00:00:00 UTC,7415.00 ,126683533782.87 ,1102262799.21 
2018-06-11 00:00:00 UTC,6767.50 ,115631864817.83 ,2788497500.78 
2018-06-12 00:00:00 UTC,6880.13 ,117568067796.63 ,1973448735.79 
2018-06-13 00:00:00 UTC,6581.83 ,112482862604.78 ,2060764062.98 
2018-06-14 00:00:00 UTC,6334.10 ,108260201574.02 ,2571112868.45 
2018-06-15 00:00:00 UTC,6644.72 ,113582443265.84 ,2354179149.49 
2018-06-16 00:00:00 UTC,6406.81 ,109527730085.07 ,1740752641.63 
2018-06-17 00:00:00 UTC,6478.82 ,110772203147.83 ,1306649275.50 
2018-06-18 00:00:00 UTC,6418.85 ,109759607021.02 ,1120785833.18 
2018-06-19 00:00:00 UTC,6677.53 ,114196505243.24 ,1750367371.26 
2018-06-20 00:00:00 UTC,6708.68 ,114742187734.31 ,1649449915.24 
2018-06-21 00:00:00 UTC,6714.38 ,114852494305.80 ,1626421446.36 
2018-06-22 00:00:00 UTC,6690.83 ,114463912846.05 ,1400178395.53 
2018-06-23 00:00:00 UTC,6088.58 ,104172397755.10 ,2932411240.20 
2018-06-24 00:00:00 UTC,6169.44 ,105568325740.57 ,1635692582.83 
2018-06-25 00:00:00 UTC,6159.71 ,105415073017.08 ,2452039492.00 
2018-06-26 00:00:00 UTC,6241.85 ,106832748619.81 ,4326984848.15 
2018-06-27 00:00:00 UTC,6069.87 ,103900589095.61 ,3248018159.51 
2018-06-28 00:00:00 UTC,6117.04 ,104717160923.04 ,2057221707.98 
2018-06-29 00:00:00 UTC,5879.99 ,100670773791.78 ,1928320709.08 
2018-06-30 00:00:00 UTC,6182.26 ,105857391286.92 ,2341618860.20 
2018-07-01 00:00:00 UTC,6366.50 ,109023438456.36 ,2086842501.72 
2018-07-02 00:00:00 UTC,6312.88 ,108116702994.83 ,2601785821.83 
2018-07-03 00:00:00 UTC,6595.55 ,112969688594.56 ,3392521918.12 
2018-07-04 00:00:00 UTC,6497.61 ,111301577387.40 ,3013786718.65 
2018-07-05 00:00:00 UTC,6562.72 ,112427869579.76 ,3111969366.10 
2018-07-06 00:00:00 UTC,6537.74 ,112011029362.87 ,3315114737.71 
2018-07-07 00:00:00 UTC,6603.29 ,113147533991.98 ,4742128037.64 
2018-07-08 00:00:00 UTC,6759.84 ,115842716194.11 ,6047929422.83 
2018-07-09 00:00:00 UTC,6700.64 ,114841688927.81 ,5015170529.88 
2018-07-10 00:00:00 UTC,6648.26 ,113955190214.94 ,5246420831.05 
2018-07-11 00:00:00 UTC,6303.38 ,108055463516.66 ,4358427107.61 
2018-07-12 00:00:00 UTC,6373.23 ,109263693476.82 ,3969169303.74 
2018-07-13 00:00:00 UTC,6230.59 ,106829387990.05 ,3534743492.20 
2018-07-14 00:00:00 UTC,6248.40 ,107145717585.48 ,3951261052.82 
2018-07-15 00:00:00 UTC,6246.14 ,107117271573.72 ,3709146622.84 
2018-07-16 00:00:00 UTC,6349.70 ,108903950780.22 ,2857367439.54 
2018-07-17 00:00:00 UTC,6741.69 ,115637208433.39 ,4559363479.14 
2018-07-18 00:00:00 UTC,7303.37 ,125285895738.59 ,6194130741.14 
2018-07-19 00:00:00 UTC,7334.77 ,125840376647.27 ,4843025304.51 
2018-07-20 00:00:00 UTC,7442.80 ,127709804699.66 ,4107857510.67 
2018-07-21 00:00:00 UTC,7331.87 ,125820597539.22 ,3727831730.88 
2018-07-22 00:00:00 UTC,7379.14 ,126644347498.86 ,2892881147.25 
2018-07-23 00:00:00 UTC,7395.87 ,126948286633.17 ,5717881945.87 
2018-07-24 00:00:00 UTC,7705.00 ,132270404905.46 ,6202101797.70 
2018-07-25 00:00:00 UTC,8422.37 ,144602365043.07 ,5592076817.68 
2018-07-26 00:00:00 UTC,8144.55 ,139850429188.62 ,4086880124.50 
2018-07-27 00:00:00 UTC,7929.08 ,136166569453.31 ,3429994449.91 
2018-07-28 00:00:00 UTC,8145.33 ,139897416706.45 ,3624913497.95 
2018-07-29 00:00:00 UTC,8192.14 ,140716208459.57 ,3659115450.61 
2018-07-30 00:00:00 UTC,8197.59 ,140827378169.39 ,2598593361.85 
2018-07-31 00:00:00 UTC,8185.92 ,140640772124.00 ,3497813384.62 
2018-08-01 00:00:00 UTC,7738.25 ,132963528816.21 ,4675498855.42 
2018-08-02 00:00:00 UTC,7612.30 ,130813483341.76 ,11591125727.42 
2018-08-03 00:00:00 UTC,7540.63 ,129596337579.77 ,6834800615.47 
2018-08-04 00:00:00 UTC,7411.67 ,127395242323.66 ,5580835718.27 
2018-08-05 00:00:00 UTC,7009.01 ,120489906899.29 ,5952900997.75 
2018-08-06 00:00:00 UTC,7036.61 ,120977961419.31 ,5989412029.07 
2018-08-07 00:00:00 UTC,6926.12 ,119089729729.27 ,6927841831.69 
2018-08-08 00:00:00 UTC,6711.73 ,115416628667.98 ,6729676123.91 
2018-08-09 00:00:00 UTC,6259.53 ,107652609456.41 ,6834119514.69 
2018-08-10 00:00:00 UTC,6531.25 ,112337822894.37 ,5843796067.33 
2018-08-11 00:00:00 UTC,6166.59 ,106079149843.79 ,6731245061.32 
2018-08-12 00:00:00 UTC,6205.22 ,106756980148.52 ,5708911347.30 
2018-08-13 00:00:00 UTC,6318.41 ,108716328040.72 ,5507023282.25 
2018-08-14 00:00:00 UTC,6284.00 ,108135868387.49 ,5381627198.23 
2018-08-15 00:00:00 UTC,6212.23 ,106911788926.75 ,7179484727.42 
2018-08-16 00:00:00 UTC,6267.77 ,107788817699.53 ,6619548180.39 
2018-08-17 00:00:00 UTC,6309.39 ,108578823549.00 ,5982589406.97 
2018-08-18 00:00:00 UTC,6566.72 ,113018605465.47 ,6206194158.95 
2018-08-19 00:00:00 UTC,6382.06 ,109889851531.17 ,5616965845.87 
2018-08-20 00:00:00 UTC,6475.49 ,111490970656.33 ,5160365103.11 
2018-08-21 00:00:00 UTC,6242.88 ,107511643840.86 ,5578292470.70 
2018-08-22 00:00:00 UTC,6467.27 ,111399689881.16 ,5658517103.31 
2018-08-23 00:00:00 UTC,6336.66 ,109149076720.34 ,6759411527.69 
2018-08-24 00:00:00 UTC,6521.07 ,112327439428.77 ,6096332849.29 
2018-08-25 00:00:00 UTC,6684.38 ,115177527171.81 ,6913767387.86 
2018-08-26 00:00:00 UTC,6736.04 ,116073397012.04 ,5280060347.56 
2018-08-27 00:00:00 UTC,6728.29 ,115406552890.99 ,5215045899.17 
2018-08-28 00:00:00 UTC,6911.10 ,118546009735.92 ,5444349729.35 
2018-08-29 00:00:00 UTC,7075.98 ,121992306938.19 ,6246602891.55 
2018-08-30 00:00:00 UTC,7046.75 ,121479639297.30 ,5976493148.71 
2018-08-31 00:00:00 UTC,7024.15 ,121103237785.70 ,6587864491.27 
2018-09-01 00:00:00 UTC,7027.63 ,121186316787.30 ,5959884320.76 
2018-09-02 00:00:00 UTC,7211.27 ,124380655386.09 ,6257915213.84 
2018-09-03 00:00:00 UTC,7305.27 ,125994361368.73 ,6640164154.55 
2018-09-04 00:00:00 UTC,7260.90 ,125200923805.39 ,4511643009.57 
2018-09-05 00:00:00 UTC,7359.46 ,126949626755.79 ,5344233220.45 
2018-09-06 00:00:00 UTC,6764.93 ,116602093876.15 ,7036065651.08 
2018-09-07 00:00:00 UTC,6498.28 ,112034863191.17 ,6558109770.58 
2018-09-08 00:00:00 UTC,6397.82 ,110396118506.89 ,4422971841.98 
2018-09-09 00:00:00 UTC,6181.19 ,106668555553.51 ,3851077568.00 
2018-09-10 00:00:00 UTC,6260.76 ,108219061918.52 ,4174629547.59 
2018-09-11 00:00:00 UTC,6308.14 ,108846231385.42 ,4504626593.57 
2018-09-12 00:00:00 UTC,6278.92 ,108449181464.90 ,5001529025.03 
2018-09-13 00:00:00 UTC,6330.57 ,109298582014.22 ,5026516732.83 
2018-09-14 00:00:00 UTC,6486.46 ,112124461661.13 ,4987196751.84 
2018-09-15 00:00:00 UTC,6500.01 ,112334356298.05 ,5350596522.14 
2018-09-16 00:00:00 UTC,6530.22 ,112796085614.55 ,4295951323.51 
2018-09-17 00:00:00 UTC,6506.25 ,112373562206.65 ,4715407407.26 
2018-09-18 00:00:00 UTC,6250.12 ,107960190646.45 ,4600931272.40 
2018-09-19 00:00:00 UTC,6347.07 ,109629673484.59 ,4472798160.22 
2018-09-20 00:00:00 UTC,6383.75 ,110292032124.89 ,5380977505.12 
2018-09-21 00:00:00 UTC,6491.89 ,112172960507.04 ,5059042419.56 
2018-09-22 00:00:00 UTC,6753.83 ,116710823191.41 ,5931455399.76 
2018-09-23 00:00:00 UTC,6747.03 ,116607568773.97 ,5159534298.57 
2018-09-24 00:00:00 UTC,6711.03 ,116001860055.71 ,4322794079.14 
2018-09-25 00:00:00 UTC,6596.19 ,114024650850.05 ,4626497701.61 
2018-09-26 00:00:00 UTC,6441.31 ,111360852966.35 ,4580781824.21 
2018-09-27 00:00:00 UTC,6462.80 ,111760801180.66 ,3788299697.41 
2018-09-28 00:00:00 UTC,6704.70 ,115905890382.88 ,4690261094.52 
2018-09-29 00:00:00 UTC,6634.77 ,114768551691.00 ,3140320712.26 
2018-09-30 00:00:00 UTC,6606.07 ,114265552573.72 ,2294291064.49 
2018-10-01 00:00:00 UTC,6626.04 ,114617564007.80 ,1908960742.72 
2018-10-02 00:00:00 UTC,6598.84 ,114225251470.51 ,1893760872.90 
2018-10-03 00:00:00 UTC,6524.61 ,112814709079.45 ,2035903501.16 
2018-10-04 00:00:00 UTC,6499.26 ,112545036630.82 ,2247969611.20 
2018-10-05 00:00:00 UTC,6578.70 ,113846158429.55 ,2059404665.19 
2018-10-06 00:00:00 UTC,6621.19 ,114567814410.76 ,1840911129.56 
2018-10-07 00:00:00 UTC,6589.12 ,114021329402.35 ,1464404365.52 
2018-10-08 00:00:00 UTC,6584.83 ,113962679824.78 ,1499424737.46 
2018-10-09 00:00:00 UTC,6653.09 ,115167647222.34 ,2081626437.46 
2018-10-10 00:00:00 UTC,6633.75 ,114837789505.01 ,1741398466.90 
2018-10-11 00:00:00 UTC,6582.46 ,113987017102.37 ,2070407901.70 
2018-10-12 00:00:00 UTC,6234.37 ,108155761830.83 ,3581191342.77 
2018-10-13 00:00:00 UTC,6285.59 ,108845285496.57 ,2295615181.29 
2018-10-14 00:00:00 UTC,6314.88 ,109372673141.74 ,1851879464.85 
2018-10-15 00:00:00 UTC,6328.55 ,109624316973.41 ,1847113723.74 
2018-10-16 00:00:00 UTC,6659.88 ,115236573309.55 ,6217858944.02 
2018-10-17 00:00:00 UTC,6635.13 ,114960968517.54 ,2746546151.25 
2018-10-18 00:00:00 UTC,6635.74 ,114953321633.49 ,2820354466.33 
2018-10-19 00:00:00 UTC,6517.51 ,112970698851.37 ,2625598930.57 
2018-10-20 00:00:00 UTC,6483.83 ,112394945004.93 ,2652532021.93 
2018-10-21 00:00:00 UTC,6532.68 ,113214078424.96 ,2387105749.14 
2018-10-22 00:00:00 UTC,6529.67 ,113208108538.70 ,2127987152.59 
2018-10-23 00:00:00 UTC,6512.59 ,112905904007.06 ,2655159954.72 
2018-10-24 00:00:00 UTC,6472.80 ,112227883463.22 ,2784381146.57 
2018-10-25 00:00:00 UTC,6481.44 ,112363064964.17 ,2607022301.56 
2018-10-26 00:00:00 UTC,6458.19 ,112010056845.22 ,2618534041.35 
2018-10-27 00:00:00 UTC,6468.83 ,112200801079.03 ,2698016930.88 
2018-10-28 00:00:00 UTC,6457.06 ,111998326691.92 ,2383295890.56 
2018-10-29 00:00:00 UTC,6481.32 ,112422008134.01 ,2065446088.79 
2018-10-30 00:00:00 UTC,6292.65 ,109167179052.38 ,3631795693.01 
2018-10-31 00:00:00 UTC,6331.78 ,109890575608.11 ,1962209613.99 
2018-11-01 00:00:00 UTC,6366.72 ,110487418903.24 ,2042670545.03 
2018-11-02 00:00:00 UTC,6379.97 ,110896563654.92 ,2922702484.01 
2018-11-03 00:00:00 UTC,6425.44 ,111528929052.52 ,2675454291.40 
2018-11-04 00:00:00 UTC,6388.19 ,110888814023.68 ,2582446886.62 
2018-11-05 00:00:00 UTC,6351.06 ,110241536216.19 ,3198297931.75 
2018-11-06 00:00:00 UTC,6415.44 ,111383003826.07 ,3213571991.09 
2018-11-07 00:00:00 UTC,6474.85 ,112347500910.43 ,3408876943.86 
2018-11-08 00:00:00 UTC,6574.80 ,113943582818.14 ,3120683820.79 
2018-11-09 00:00:00 UTC,6490.45 ,112723294658.03 ,2402484611.46 
2018-11-10 00:00:00 UTC,6413.78 ,111440702127.80 ,2707057000.48 
2018-11-11 00:00:00 UTC,6429.90 ,111308110603.01 ,1672332107.61 
2018-11-12 00:00:00 UTC,6434.28 ,111773252086.91 ,2943678893.57 
2018-11-13 00:00:00 UTC,6411.35 ,111385885801.72 ,2651674690.98 
2018-11-14 00:00:00 UTC,6394.29 ,111126759494.65 ,2890964719.22 
2018-11-15 00:00:00 UTC,5788.61 ,100585460320.22 ,5690409836.80 
2018-11-16 00:00:00 UTC,5686.54 ,98829079080.72 ,4981978552.51 
2018-11-17 00:00:00 UTC,5609.96 ,97344067023.98 ,3236633357.05 
2018-11-18 00:00:00 UTC,5599.19 ,97299989131.40 ,2525819291.49 
2018-11-19 00:00:00 UTC,5638.86 ,98118875508.38 ,2422604400.75 
2018-11-20 00:00:00 UTC,4889.20 ,85228342224.36 ,6126269575.23 
2018-11-21 00:00:00 UTC,4450.71 ,76601948314.50 ,6314969584.02 
2018-11-22 00:00:00 UTC,4613.45 ,80360705527.43 ,4321511764.36 
2018-11-23 00:00:00 UTC,4307.39 ,75518575145.30 ,3055231902.51 
2018-11-24 00:00:00 UTC,4376.90 ,76120308175.57 ,3520222575.54 
2018-11-25 00:00:00 UTC,3895.84 ,67756132282.09 ,3115187178.44 
2018-11-26 00:00:00 UTC,4039.84 ,70327984591.03 ,5226773378.18 
2018-11-27 00:00:00 UTC,3811.92 ,66796155268.68 ,4652103083.72 
2018-11-28 00:00:00 UTC,3832.92 ,66811830848.48 ,4050028039.15 
2018-11-29 00:00:00 UTC,4267.24 ,74381953561.04 ,4973628807.70 
2018-11-30 00:00:00 UTC,4279.48 ,74400715839.62 ,4313265392.49 
2018-12-01 00:00:00 UTC,4009.69 ,69715049461.02 ,4007783472.59 
2018-12-02 00:00:00 UTC,4189.57 ,73075855208.30 ,3183894471.48 
2018-12-03 00:00:00 UTC,4124.59 ,71784475615.71 ,3242289555.82 
2018-12-04 00:00:00 UTC,3878.84 ,67489136960.42 ,3128854932.58 
2018-12-05 00:00:00 UTC,3943.69 ,68592152288.35 ,3255899964.55 
2018-12-06 00:00:00 UTC,3751.69 ,65355774058.36 ,3020004368.11 
2018-12-07 00:00:00 UTC,3466.76 ,60357918912.00 ,3672494312.32 
2018-12-08 00:00:00 UTC,3408.52 ,59348913269.88 ,5243194483.93 
2018-12-09 00:00:00 UTC,3424.71 ,59526617773.60 ,3430203804.25 
2018-12-10 00:00:00 UTC,3550.55 ,61832986280.19 ,2938443353.81 
2018-12-11 00:00:00 UTC,3433.81 ,59805353928.83 ,2614506143.33 
2018-12-12 00:00:00 UTC,3378.81 ,58852767064.16 ,2720740076.80 
2018-12-13 00:00:00 UTC,3438.10 ,59878323499.70 ,2552041789.99 
2018-12-14 00:00:00 UTC,3294.64 ,57318285688.44 ,2620531732.85 
2018-12-15 00:00:00 UTC,3216.63 ,55998515509.39 ,2663819604.59 
2018-12-16 00:00:00 UTC,3221.98 ,56171263934.47 ,2103029919.74 
2018-12-17 00:00:00 UTC,3217.05 ,56050483689.82 ,1972663570.39 
2018-12-18 00:00:00 UTC,3506.22 ,61143447505.01 ,3421249875.36 
2018-12-19 00:00:00 UTC,3655.78 ,63720433230.20 ,3898845061.80 
2018-12-20 00:00:00 UTC,3687.75 ,64363548271.28 ,4721562503.69 
2018-12-21 00:00:00 UTC,4065.10 ,70578857837.00 ,6126325232.95 
2018-12-22 00:00:00 UTC,3846.23 ,67118181896.87 ,4813606168.93 
2018-12-23 00:00:00 UTC,3960.57 ,68846085704.00 ,3568245607.75 
2018-12-24 00:00:00 UTC,3941.62 ,68680118909.39 ,3514437242.64 
2018-12-25 00:00:00 UTC,4021.99 ,70266326465.44 ,5022191528.11 
2018-12-26 00:00:00 UTC,3759.18 ,65350104373.41 ,4189084247.45 
2018-12-27 00:00:00 UTC,3781.61 ,65972460015.27 ,3568561115.83 
2018-12-28 00:00:00 UTC,3587.70 ,62808667853.73 ,3386167814.27 
2018-12-29 00:00:00 UTC,3854.42 ,67263083067.34 ,3561935968.92 
2018-12-30 00:00:00 UTC,3778.19 ,66838758054.14 ,3031003209.03 
2018-12-31 00:00:00 UTC,3809.73 ,66494185030.59 ,3109685385.46 
2019-01-01 00:00:00 UTC,3692.53 ,64422635599.73 ,2991427568.30 
2019-01-02 00:00:00 UTC,3794.26 ,66188448932.14 ,2689877851.31 
2019-01-03 00:00:00 UTC,3872.17 ,67643304990.47 ,3263469039.32 
2019-01-04 00:00:00 UTC,3776.53 ,65922288582.92 ,2261199754.99 
2019-01-05 00:00:00 UTC,3815.27 ,66650769533.13 ,2950054796.07 
2019-01-06 00:00:00 UTC,3787.31 ,66070973627.26 ,2763831883.89 
2019-01-07 00:00:00 UTC,4013.52 ,70084169300.15 ,3435733235.51 
2019-01-08 00:00:00 UTC,3989.67 ,69602133073.72 ,3360163853.40 
2019-01-09 00:00:00 UTC,3973.59 ,69418693910.45 ,3482430797.63 
2019-01-10 00:00:00 UTC,3982.23 ,69609283899.20 ,3230523440.81 
2019-01-11 00:00:00 UTC,3623.85 ,63326376681.35 ,4144535969.99 
2019-01-12 00:00:00 UTC,3632.85 ,63121578243.95 ,3263342032.79 
2019-01-13 00:00:00 UTC,3598.44 ,62924488426.00 ,2456062889.79 
2019-01-14 00:00:00 UTC,3495.83 ,61050348901.58 ,2675674829.82 
2019-01-15 00:00:00 UTC,3648.05 ,63758350560.63 ,3101461657.55 
2019-01-16 00:00:00 UTC,3567.80 ,62348810149.50 ,2953789408.23 
2019-01-17 00:00:00 UTC,3597.65 ,62969304894.28 ,2753646523.93 
2019-01-18 00:00:00 UTC,3620.98 ,63320099663.40 ,3049367561.10 
2019-01-19 00:00:00 UTC,3597.79 ,62898826371.86 ,2649449860.37 
2019-01-20 00:00:00 UTC,3674.59 ,64269861567.89 ,2766880413.28 
2019-01-21 00:00:00 UTC,3539.17 ,61969431896.72 ,2940644468.98 
2019-01-22 00:00:00 UTC,3531.00 ,61784404483.05 ,2561594564.57 
2019-01-23 00:00:00 UTC,3571.27 ,62482350133.96 ,2718371971.90 
2019-01-24 00:00:00 UTC,3555.70 ,62216525710.04 ,2663764215.30 
2019-01-25 00:00:00 UTC,3565.64 ,62397665388.20 ,2514079887.67 
2019-01-26 00:00:00 UTC,3564.82 ,62386316357.47 ,2582590473.41 
2019-01-27 00:00:00 UTC,3563.61 ,62374968460.90 ,2548165746.09 
2019-01-28 00:00:00 UTC,3553.12 ,62192208387.69 ,2882787006.77 
2019-01-29 00:00:00 UTC,3432.22 ,60087154448.40 ,3445780457.60 
2019-01-30 00:00:00 UTC,3413.38 ,59768195291.00 ,4865613085.11 
2019-01-31 00:00:00 UTC,3457.88 ,60555372963.79 ,4973814467.11 
2019-02-01 00:00:00 UTC,3431.94 ,60101226569.37 ,4330022381.20 
2019-02-02 00:00:00 UTC,3464.49 ,60678990333.17 ,3765731026.22 
2019-02-03 00:00:00 UTC,3486.58 ,61071179758.44 ,3310421843.82 
2019-02-04 00:00:00 UTC,3454.03 ,60524138032.47 ,2375918195.08 
2019-02-05 00:00:00 UTC,3464.00 ,60723961265.78 ,4454914648.72 
2019-02-06 00:00:00 UTC,3469.89 ,60825168548.92 ,3653777871.72 
2019-02-07 00:00:00 UTC,3405.84 ,59682137962.35 ,4211212356.01 
2019-02-08 00:00:00 UTC,3394.01 ,59482397752.99 ,3297274818.37 
2019-02-09 00:00:00 UTC,3664.28 ,64226481382.16 ,6293135761.36 
2019-02-10 00:00:00 UTC,3667.41 ,64286029202.05 ,4883557856.51 
2019-02-11 00:00:00 UTC,3675.69 ,64439836442.26 ,5081021129.89 
2019-02-12 00:00:00 UTC,3631.44 ,63670312531.30 ,5446022475.78 
2019-02-13 00:00:00 UTC,3633.97 ,63712841387.28 ,5532706261.95 
2019-02-14 00:00:00 UTC,3610.06 ,63267872020.66 ,5635612273.29 
2019-02-15 00:00:00 UTC,3589.66 ,62991824523.90 ,11971659893.35 
2019-02-16 00:00:00 UTC,3601.23 ,63165603231.85 ,4506367416.97 
2019-02-17 00:00:00 UTC,3622.59 ,63547140519.08 ,4019925054.64 
2019-02-18 00:00:00 UTC,3665.08 ,64383522064.40 ,4945386865.29 
2019-02-19 00:00:00 UTC,3886.52 ,68147457622.52 ,9588927258.75 
2019-02-20 00:00:00 UTC,3915.01 ,68719418872.04 ,5969708630.06 
2019-02-21 00:00:00 UTC,3976.81 ,69790459105.50 ,6377580055.13 
2019-02-22 00:00:00 UTC,3934.81 ,69059468752.51 ,6838246918.23 
2019-02-23 00:00:00 UTC,3973.64 ,69748877117.19 ,5999302845.80 
2019-02-24 00:00:00 UTC,4115.34 ,72266544791.74 ,8493566414.71 
2019-02-25 00:00:00 UTC,3742.87 ,66108588220.40 ,11112465191.14 
2019-02-26 00:00:00 UTC,3824.68 ,67154603799.95 ,9049456993.52 
2019-02-27 00:00:00 UTC,3809.21 ,66890485485.37 ,2992667601.16 
2019-02-28 00:00:00 UTC,3813.38 ,67155912259.19 ,7731184275.98 
2019-03-01 00:00:00 UTC,3815.61 ,67016664287.24 ,7627783000.61 
2019-03-02 00:00:00 UTC,3815.75 ,67085713233.78 ,5524886886.07 
2019-03-03 00:00:00 UTC,3819.65 ,67101767698.90 ,3291046239.41 
2019-03-04 00:00:00 UTC,3806.95 ,66885712070.35 ,6749676086.65 
2019-03-05 00:00:00 UTC,3712.81 ,65238057881.55 ,3608196680.95 
2019-03-06 00:00:00 UTC,3852.46 ,67733767403.21 ,9088065055.19 
2019-03-07 00:00:00 UTC,3860.51 ,67888909504.20 ,8477459044.15 
2019-03-08 00:00:00 UTC,3871.64 ,68020879276.32 ,6098011809.54 
2019-03-09 00:00:00 UTC,3861.88 ,67914021946.08 ,9387592412.25 
2019-03-10 00:00:00 UTC,3941.60 ,69292799411.20 ,8968209821.65 
2019-03-11 00:00:00 UTC,3923.56 ,68962957216.02 ,8576340543.97 
2019-03-12 00:00:00 UTC,3860.36 ,67983966610.11 ,6459945402.49 
2019-03-13 00:00:00 UTC,3876.48 ,68203157396.32 ,8326845840.67 
2019-03-14 00:00:00 UTC,3865.82 ,67968370343.91 ,7240802846.75 
2019-03-15 00:00:00 UTC,3876.70 ,68177693410.06 ,8610482287.35 
2019-03-16 00:00:00 UTC,3925.46 ,69031558676.16 ,8157372614.81 
2019-03-17 00:00:00 UTC,4007.71 ,70497099778.15 ,8463266884.80 
2019-03-18 00:00:00 UTC,3980.99 ,70051219293.32 ,6533306536.99 
2019-03-19 00:00:00 UTC,3986.71 ,70152235369.24 ,7639543944.60 
2019-03-20 00:00:00 UTC,4013.58 ,70618508801.77 ,7503839510.97 
2019-03-21 00:00:00 UTC,4045.57 ,71208656536.96 ,9137227916.15 
2019-03-22 00:00:00 UTC,3983.32 ,70175421257.09 ,9845582434.37 
2019-03-23 00:00:00 UTC,3989.16 ,70227188528.50 ,9404569962.85 
2019-03-24 00:00:00 UTC,4008.95 ,70485598083.68 ,9206940724.65 
2019-03-25 00:00:00 UTC,3993.39 ,70330401859.60 ,9883972400.78 
2019-03-26 00:00:00 UTC,3927.58 ,69206266248.88 ,10661215003.02 
2019-03-27 00:00:00 UTC,3938.66 ,69368692535.33 ,19375985748.47 
2019-03-28 00:00:00 UTC,4036.16 ,71134892682.49 ,16215886403.31 
2019-03-29 00:00:00 UTC,4028.39 ,70961529493.35 ,15160882530.76 
2019-03-30 00:00:00 UTC,4103.32 ,72303023146.20 ,16340416942.47 
2019-03-31 00:00:00 UTC,4103.86 ,72305792937.35 ,13007834059.59 
2019-04-01 00:00:00 UTC,4103.52 ,72310769858.14 ,9729996888.26 
2019-04-02 00:00:00 UTC,4146.32 ,73066822741.99 ,12393581266.93 
2019-04-03 00:00:00 UTC,4862.23 ,86200568432.58 ,24241877355.47 
2019-04-04 00:00:00 UTC,4955.83 ,87673795383.53 ,27840300618.85 
2019-04-05 00:00:00 UTC,4899.02 ,86482892583.41 ,23773239680.78 
2019-04-06 00:00:00 UTC,5014.96 ,88332459637.71 ,20072621554.05 
2019-04-07 00:00:00 UTC,5041.87 ,88955701285.46 ,19652913084.11 
2019-04-08 00:00:00 UTC,5176.98 ,91102196906.19 ,22875598540.27 
2019-04-09 00:00:00 UTC,5266.89 ,92817357385.17 ,21960916922.81 
2019-04-10 00:00:00 UTC,5172.18 ,91255525157.88 ,15780870292.55 
2019-04-11 00:00:00 UTC,5308.91 ,93646653914.38 ,19407452726.87 
2019-04-12 00:00:00 UTC,5047.79 ,89079171479.86 ,19758274668.34 
2019-04-13 00:00:00 UTC,5082.47 ,89668931907.92 ,15595642633.84 
2019-04-14 00:00:00 UTC,5072.99 ,89473995793.95 ,12260233700.58 
2019-04-15 00:00:00 UTC,5149.31 ,90952758268.08 ,12373544680.89 
2019-04-16 00:00:00 UTC,5039.88 ,89148028192.10 ,13837248984.64 
2019-04-17 00:00:00 UTC,5213.60 ,91835875597.91 ,13646324289.84 
2019-04-18 00:00:00 UTC,5218.96 ,92156851198.59 ,14530488675.95 
2019-04-19 00:00:00 UTC,5274.77 ,93215173176.99 ,15343841014.06 
2019-04-20 00:00:00 UTC,5280.35 ,93210585886.91 ,16257796673.89 
2019-04-21 00:00:00 UTC,5307.69 ,93900276128.91 ,14990889921.79 
2019-04-22 00:00:00 UTC,5311.16 ,93759009855.07 ,16383813161.83 
2019-04-23 00:00:00 UTC,5380.94 ,94990455842.89 ,17199396916.73 
2019-04-24 00:00:00 UTC,5557.93 ,98039931169.25 ,19400647819.94 
2019-04-25 00:00:00 UTC,5452.10 ,96218396013.24 ,20538511242.26 
2019-04-26 00:00:00 UTC,5203.09 ,91817406863.90 ,19329534423.79 
2019-04-27 00:00:00 UTC,5295.85 ,93049690718.15 ,19632024917.71 
2019-04-28 00:00:00 UTC,5256.98 ,93148101239.96 ,14876251954.40 
2019-04-29 00:00:00 UTC,5257.80 ,92775167509.00 ,15573084968.74 
2019-04-30 00:00:00 UTC,5199.76 ,91885324029.80 ,15442022886.73 
2019-05-01 00:00:00 UTC,5292.80 ,93534079555.96 ,16794865767.20 
2019-05-02 00:00:00 UTC,5354.59 ,94579889910.03 ,14566414699.69 
2019-05-03 00:00:00 UTC,5450.71 ,96389607751.51 ,16512618030.61 
2019-05-04 00:00:00 UTC,5731.49 ,101175865117.03 ,20006287572.08 
2019-05-05 00:00:00 UTC,5803.94 ,102653043813.22 ,19242843059.83 
2019-05-06 00:00:00 UTC,5749.32 ,101764683178.68 ,16184057012.27 
2019-05-07 00:00:00 UTC,5715.76 ,101101531131.04 ,16811224132.04 
2019-05-08 00:00:00 UTC,5841.05 ,103982497546.43 ,19408267639.19 
2019-05-09 00:00:00 UTC,5957.86 ,105271848239.85 ,16672412472.11 
2019-05-10 00:00:00 UTC,6168.27 ,109284325643.21 ,18401396126.04 
2019-05-11 00:00:00 UTC,6370.23 ,112684642518.93 ,20801839693.04 
2019-05-12 00:00:00 UTC,7258.26 ,129323693413.36 ,32480039429.77 
2019-05-13 00:00:00 UTC,6953.75 ,122826926577.36 ,31545333636.54 
